Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore
1681329600000,1901.31,1930.37,1900.12,1917.39,76167.0158,1681343999999,145944795.18967700,115552,40513.57750000,77639865.12065300,0
1681344000000,1917.4,1920.76,1899.55,1912.43,69481.4198,1681358399999,132645004.54733500,94504,36828.38770000,70307828.97149000,0
1681358400000,1912.43,1925.98,1907.7,1922.01,65942.483,1681372799999,126301075.80548300,81639,37476.16080000,71773258.55855300,0
1681372800000,1922.01,1996.1,1919.65,1985.4,252280.3456,1681387199999,496752565.46718800,332459,132229.34390000,260321639.71578300,0
1681387200000,1985.39,2008.39,1985.39,1997.15,148204.115,1681401599999,296044081.19028300,197079,78980.50720000,157751211.88053600,0
1681401600000,1997.15,2023.0,1991.09,2011.28,86804.1937,1681415999999,174321661.31792400,125202,44924.52850000,90203372.54208500,0
1681416000000,2011.29,2017.02,2000.78,2012.01,53451.9617,1681430399999,107312703.79637800,80686,28188.81630000,56594732.21465500,0
1681430400000,2012.0,2128.76,2009.22,2109.0,273261.4088,1681444799999,572974890.24904200,398495,142386.50820000,298388471.35571800,0
1681444800000,2109.0,2124.52,2102.59,2105.85,117591.6602,1681459199999,248629173.08014200,151128,59037.40040000,124838339.81240800,0
1681459200000,2105.84,2119.89,2101.32,2115.62,78460.4705,1681473599999,165626191.33335900,108145,41376.36100000,87350032.31906600,0
1681473600000,2115.62,2125.0,2049.87,2058.34,201605.7213,1681487999999,421347636.74038100,250244,102211.93810000,213615706.92497400,0
1681488000000,2058.34,2092.54,2042.08,2090.81,144295.889,1681502399999,298613057.57001700,159992,76775.52430000,158957007.14191700,0
1681502400000,2090.8,2121.47,2085.45,2099.99,81092.2436,1681516799999,170528552.15079100,114305,42172.42360000,88676613.44074800,0
1681516800000,2099.99,2106.11,2071.13,2088.88,75992.5401,1681531199999,158739020.24219400,111396,33565.26590000,70104160.62235200,0
1681531200000,2088.87,2105.0,2081.6,2097.62,35611.8122,1681545599999,74421776.05628600,67840,19517.43180000,40787806.99416800,0
1681545600000,2097.63,2111.85,2092.77,2100.19,53284.9053,1681559999999,112035038.68556200,80696,28081.13400000,59045003.01839400,0
1681560000000,2100.18,2108.01,2092.93,2097.98,49744.3287,1681574399999,104497030.28722900,78376,24867.64970000,52241661.28595500,0
1681574400000,2097.97,2108.98,2082.75,2100.0,64731.5038,1681588799999,135707086.73531700,93570,31806.77590000,66686444.21487300,0
1681588800000,2100.01,2102.67,2082.01,2090.6,42458.695,1681603199999,88860899.48492200,73421,21282.72270000,44537682.90354400,0
1681603200000,2090.61,2095.32,2072.72,2086.13,38621.5399,1681617599999,80562843.04109000,72001,18163.70550000,37897865.04858200,0
1681617600000,2086.14,2102.6,2085.64,2098.0,31125.2161,1681631999999,65242294.88077100,63374,17559.91570000,36805053.57884600,0
1681632000000,2097.99,2099.67,2082.64,2086.43,37787.6112,1681646399999,79005371.71922200,60504,17650.85590000,36901322.95901300,0
1681646400000,2086.43,2098.49,2076.02,2093.8,47058.4954,1681660799999,98252553.91945700,77247,23058.43810000,48149484.36575900,0
